#{"t_start": 1784477946.4592388, "env_id": "None"}
r,l,t
212.653287,34,2138.184908
212.876504,36,2138.462047
205.614259,42,2138.756764
215.58572,33,2139.034975
211.823826,35,2139.315255
213.399001,29,2139.557896
215.369259,28,2139.791098
211.775352,32,2140.036764
213.518723,31,2140.285372
211.084511,36,2140.622893
206.128855,49,2141.076917
213.865545,36,2141.333648
209.373023,38,2141.608185
212.914518,33,2141.824322
211.538587,33,2142.068869
210.909461,33,2142.309153
211.696117,35,2142.5915
213.856202,33,2142.8491
215.076358,35,2143.109751
209.18358,39,2143.383895
215.665477,32,2143.652512
211.051461,35,2144.000354
212.256588,36,2144.341353
209.27669,37,2144.62687
212.101855,34,2144.877413
210.653796,38,2145.157977
216.219916,32,2145.388254
208.871806,39,2145.630993
212.864089,36,2145.945289
214.035869,31,2146.178699
214.523572,29,2146.398834
214.976094,30,2146.646529
207.843308,38,2146.943066
213.407771,34,2147.223202
211.952841,36,2147.683326
213.779261,30,2147.833239
212.308446,33,2148.172869
210.012948,37,2148.441608
211.607093,35,2148.713625
214.278134,33,2148.960673
210.744433,39,2149.245414
212.691918,35,2149.505264
207.788365,38,2149.8519
211.176946,35,2150.177374
215.968557,28,2150.407321
211.933194,36,2150.737767
214.40287,31,2151.006871
211.445904,32,2151.276251
214.872891,32,2151.521909
210.316912,37,2151.881946
214.465934,33,2152.236279
210.001515,42,2152.564755
215.963614,32,2152.809324
211.952257,34,2153.085761
212.403969,35,2153.358667
209.507291,35,2153.629383
211.018132,34,2153.880925
214.651495,30,2154.104942
212.716952,34,2154.400499
211.697718,31,2154.737354
214.890086,30,2154.97919
212.814695,36,2155.238012
207.380536,39,2155.501871
212.707107,40,2155.851938
213.587687,39,2156.099043
214.435503,34,2156.329692
214.210416,31,2156.551018
214.582378,29,2156.782401
212.105281,29,2157.093393
212.967268,34,2157.351094
213.563452,34,2157.599154
212.331202,38,2157.849626
211.222856,41,2158.113538
214.560314,32,2158.3651
214.774809,33,2158.605839
212.077482,31,2158.87498
208.805845,26,2159.11219
207.360329,35,2159.388695
212.291612,33,2159.663614
213.313518,34,2159.923235
18.311946,180,2161.266556
215.169797,32,2161.493125
214.073474,34,2161.749773
209.77623,36,2162.014523
213.378396,37,2162.303343
213.170867,36,2162.54912
209.185923,40,2162.947839
213.533862,34,2163.200488
212.48155,34,2163.463787
211.975124,35,2163.752959
212.047432,33,2164.096408
214.506186,30,2164.326912
208.689715,38,2164.581173
209.11222,39,2164.851348
212.545206,37,2165.125021
214.080112,32,2165.372476
212.595195,33,2165.612674
210.70779,36,2166.015394
212.931212,33,2166.26942
214.153993,34,2166.517178
212.83203,40,2166.81987
210.080098,38,2167.090561
215.593198,31,2167.328912
213.808481,34,2167.58674
211.888399,35,2167.857253
214.27472,33,2168.114821
212.031132,32,2168.360561
212.590967,35,2168.620453
209.291132,37,2168.956536
213.448232,29,2169.121056
213.671117,29,2169.356399
214.221599,33,2169.596222
213.521688,34,2169.851866
213.823947,35,2170.265982
215.984152,31,2170.41985
211.762287,37,2170.7652
214.102167,34,2171.024406
213.5898,34,2171.28523
215.38354,31,2171.509407
211.977289,32,2171.751944
210.976905,35,2172.074669
214.252111,31,2172.312145
214.033163,33,2172.552855
210.325932,36,2172.813291
212.541523,36,2173.072496
213.422691,37,2173.345766
215.45933,32,2173.589123
214.952844,34,2173.838253
213.01434,36,2174.160823
213.896098,32,2174.424376
210.750471,35,2174.784897
209.568781,36,2175.067461
208.000388,36,2175.321283
210.451015,37,2175.600541
213.144864,33,2175.85401
214.054273,33,2176.116055
215.268168,34,2176.355315
214.842009,36,2176.595555
208.113412,39,2176.861782
211.95017,38,2177.29378
211.121203,31,2177.525388
210.446682,34,2177.759791
215.249251,28,2177.901659
212.414743,29,2178.140852
211.338778,30,2178.38194
207.451405,32,2178.611201
213.293041,33,2178.848277
213.455904,36,2179.12918
-4.061696,21,2179.35234
213.814264,38,2179.716279
212.868308,37,2179.996927
215.580159,31,2180.231981
213.55913,34,2180.571021
212.256761,32,2180.818523
215.408948,28,2180.956867
213.080881,35,2181.218391
213.968687,32,2181.534835
214.892668,30,2181.746508
210.250262,37,2182.089626
212.66669,32,2182.365677
213.823853,29,2182.507742
207.739193,36,2182.926257
213.052488,34,2183.174898
210.125536,38,2183.443767
211.56249,41,2183.746468
216.127235,32,2183.984264
213.698245,34,2184.233284
212.760556,34,2184.499755
213.63447,32,2184.754694
208.446039,36,2185.114349
207.222663,38,2185.493121
209.604784,37,2185.751938
212.90004,37,2186.040011
207.542008,38,2186.314441
214.331995,31,2186.547288
211.503981,33,2186.814753
212.146086,31,2187.123362
212.177912,35,2187.379954
212.895296,34,2187.623896
213.151466,33,2187.874286
214.957324,33,2188.117669
208.332575,37,2188.363957
213.599696,32,2188.604049
212.741409,33,2188.846184
212.658513,32,2189.153619
213.249044,33,2189.403453
207.813497,36,2189.724068
213.423617,32,2189.9922
213.205459,33,2190.251632
210.956468,43,2190.564488
215.567098,33,2190.824094
212.808911,36,2191.102569
212.018658,36,2191.363004
214.371169,32,2191.600726
207.241767,32,2191.835164
211.381364,34,2192.114938
211.369187,35,2192.41386
212.041045,34,2192.682689
212.641268,34,2193.039024
213.810576,33,2193.29771
212.67616,39,2193.572571
211.857298,38,2193.866609
213.085424,33,2194.143411
212.776768,36,2194.519277
213.807105,30,2194.746346
210.153753,36,2195.005284
213.56116,33,2195.251605
215.52959,29,2195.457707
215.502513,31,2195.673705
213.382223,32,2195.918202
211.173311,37,2196.180671
216.314226,32,2196.472064
211.163698,36,2196.796624
208.709776,37,2197.146171
212.299766,35,2197.414614
212.497661,36,2197.683094
209.121231,39,2197.981835
212.879011,36,2198.25565
209.65843,37,2198.517177
208.901138,37,2198.790292
214.587078,30,2199.054605
214.429767,33,2199.298009
213.101651,31,2199.58608
211.467417,33,2199.839947
213.174221,35,2200.097728
212.623577,34,2200.42972
201.648279,38,2200.679196
215.283705,34,2200.932896
213.233492,37,2201.188244
212.505778,36,2201.495599
212.997083,36,2201.754012
212.603038,34,2202.006983
213.556767,34,2202.26597
212.224072,35,2202.543027
212.398046,33,2202.807111
214.24098,35,2203.149017
214.64214,34,2203.420449
213.436283,35,2203.689219
209.154155,37,2203.877451
213.354234,33,2204.044388
214.602788,31,2204.191618
213.295362,33,2204.31991
212.164203,35,2204.433886
208.378202,39,2204.564443
209.472858,39,2204.689087
215.391823,33,2204.803664
213.964143,34,2204.957548
209.256371,39,2205.098687
209.241944,37,2205.244819
213.529857,32,2205.360296
213.556763,32,2205.468611
208.024548,37,2205.605821
212.98003,33,2205.777733
213.792199,32,2205.904418
207.345734,38,2206.029659
214.406534,32,2206.159762
212.762904,35,2206.274381
207.25689,42,2206.461161
212.78862,35,2206.590517
208.589194,37,2206.715789
214.464848,34,2206.831569
209.664114,36,2206.947636
212.859021,34,2207.059392
209.9843,37,2207.191737
210.127678,37,2207.320281
211.419219,35,2207.479911
211.697668,37,2207.612411
214.234359,32,2207.7365
212.277118,36,2207.863094
212.952854,32,2207.965987
212.610737,36,2208.086998
207.343579,41,2208.227916
214.368037,33,2208.35453
213.059916,34,2208.475703
214.721804,32,2208.578035
212.579646,33,2208.68154
211.654227,30,2208.791026
214.722596,30,2208.897657
214.240251,30,2209.016309
212.197801,31,2209.132583
213.535391,38,2209.267302
206.348315,41,2209.416564
214.068329,33,2209.537358
215.167703,34,2209.658818
212.501925,35,2209.771665
212.837202,31,2209.88916
209.930204,36,2210.016176
213.921368,28,2210.127131
212.205969,32,2210.241608
213.205255,33,2210.350601
213.308268,30,2210.454729
212.280046,35,2210.565548
212.333827,31,2210.681829
214.747887,29,2210.783341
213.942461,32,2210.935897
215.499808,30,2211.140006
215.168251,33,2211.337557
215.597164,32,2211.540247
214.577037,33,2211.749756
213.539875,35,2211.988517
210.802112,37,2212.266005
209.904955,31,2212.49308
213.215538,32,2212.730757
212.100908,32,2212.980027
215.299112,26,2213.185912
211.895087,35,2213.439399
213.995955,34,2213.690912
213.419393,33,2213.947889
214.298225,34,2214.220652
214.722699,32,2214.521623
209.32527,41,2214.812133
213.464831,31,2215.053557
211.573548,38,2215.338196
213.507319,34,2215.674461
212.377768,35,2215.935495
206.665859,38,2216.184615
212.750419,33,2216.504649
206.667748,38,2216.761857
209.524594,38,2217.024077
213.909662,37,2217.267025
212.971186,35,2217.509126
215.913303,30,2217.738185
215.707602,28,2217.945127
213.065496,30,2218.164392
213.350246,30,2218.423906
213.04986,33,2218.734141
213.846625,31,2218.957126
213.46328,35,2219.19863
214.191172,32,2219.438019
213.221652,33,2219.656211
208.555038,38,2219.92848
215.712183,28,2220.136464
210.216381,35,2220.384011
215.580025,27,2220.636654
208.776967,37,2220.988226
212.488285,38,2221.326797
209.747778,38,2221.578075
209.241063,37,2221.841562
210.208122,32,2222.06707
214.760255,28,2222.290987
211.767293,33,2222.564838
213.494032,31,2222.847617
213.771718,31,2223.19637
213.670495,34,2223.473
214.778455,37,2223.722584
208.492689,40,2223.998199
214.355149,36,2224.269263
213.603946,35,2224.546042
214.439645,31,2224.789253
8.247206,33,2225.033185
209.884844,39,2225.465352
214.849592,33,2225.710715
212.029683,37,2225.997009
213.670996,38,2226.264806
213.655696,36,2226.550856
216.280741,30,2226.812655
208.998683,37,2227.117864
212.362002,34,2227.38723
3.301859,35,2227.670795
213.01491,33,2227.93347
211.041007,35,2228.287777
206.366094,38,2228.569659
208.789505,36,2228.829857
213.93493,32,2229.139945
211.981502,37,2229.436982
212.780416,36,2229.731946
206.642109,38,2230.111847
214.881003,32,2230.352779
214.616538,29,2230.58335
212.729824,34,2230.843199
213.31825,32,2231.095978
214.172443,33,2231.344577
215.152685,30,2231.586436
207.844409,42,2232.025733
213.455687,31,2232.27489
212.052921,36,2232.509535
213.013073,34,2232.728415
211.675244,37,2233.017336
212.995794,32,2233.259633
213.490271,35,2233.500645
212.120759,36,2233.765538
213.468055,36,2234.081403
215.552001,31,2234.385021
212.007999,35,2234.652359
213.840058,32,2234.926543
212.395818,37,2235.230522
209.402389,37,2235.62008
214.445901,32,2235.88085
210.447176,36,2236.158783
211.034814,34,2236.422626
213.828491,31,2236.681983
212.87227,34,2237.039536
212.783468,28,2237.261262
213.99546,32,2237.51737
211.692864,36,2237.786235
212.183948,32,2238.045825
213.90358,32,2238.300007
211.426812,34,2238.653014
212.85373,34,2238.89865
211.889144,35,2239.156506
209.146715,41,2239.450979
213.352127,35,2239.687145
213.475235,32,2239.931423
214.161913,33,2240.18042
213.987479,28,2240.388976
208.727489,39,2240.881926
215.413775,30,2241.190685
215.637354,30,2241.3785
211.212242,32,2241.612169
212.305743,32,2241.849198
213.459834,32,2242.103729
209.794534,35,2242.468025
211.485315,35,2242.756899
214.806292,32,2243.023068
214.298933,33,2243.286302
211.377568,35,2243.557119
215.336306,30,2243.796554
214.014707,29,2244.032175
207.528486,40,2244.32553
212.556194,35,2244.597685
213.471283,34,2244.854524
212.600582,35,2245.183721
214.874729,34,2245.460261
212.478815,34,2245.715418
212.587095,32,2246.000338
212.736181,32,2246.248513
212.443507,32,2246.559787
215.030348,30,2246.793132
213.064265,31,2247.040841
214.510089,32,2247.280568
209.810784,39,2247.560061
212.078673,33,2247.802303
212.716136,34,2248.049815
213.540837,32,2248.298972
212.764194,33,2248.595801
212.221662,33,2248.934786
213.290071,34,2249.221197
211.848481,35,2249.480761
211.628093,35,2249.722022
211.888254,37,2250.012948
215.284794,31,2250.250522
214.804769,31,2250.547003
213.491786,32,2250.829368
215.338543,29,2251.137472
212.588545,35,2251.40714
213.805795,35,2251.667116
214.311636,33,2251.943449
212.500065,36,2252.199385
213.661201,35,2252.478887
207.897499,39,2252.758721
213.027031,34,2253.059415
211.979878,31,2253.33327
215.28607,28,2253.551597
207.226233,37,2253.816179
213.410163,34,2254.153278
213.42229,35,2254.413774
214.881136,30,2254.669394
213.288019,34,2254.933245
212.124189,35,2255.212205
216.138509,29,2255.442179
216.018407,32,2255.685271
214.78141,34,2255.935009
209.873513,37,2256.203148
214.251672,34,2256.456427
213.522821,32,2256.697662
212.019666,34,2256.963758
212.621057,30,2257.275536
212.792212,33,2257.510616
214.14643,32,2257.739129
212.510491,36,2258.013517
213.822875,36,2258.29077
212.59019,34,2258.56473
210.781872,38,2258.859652
213.060808,37,2259.206526
212.154606,34,2259.461314
212.782433,36,2259.74882
214.419688,32,2260.011584
213.041758,33,2260.265357
213.561346,34,2260.537905
214.129311,31,2260.787973
213.17755,33,2261.090661
212.238593,34,2261.331161
210.840996,37,2261.58024
210.720064,35,2261.843782
215.508052,30,2262.075567
214.034527,33,2262.319594
213.372623,30,2262.559244
213.257732,32,2262.805099
212.917233,33,2263.078401
208.569935,35,2263.331343
206.157293,37,2263.604136
213.647586,33,2263.873618
212.856672,35,2264.257627
210.95174,35,2264.514184
212.582513,33,2264.783735
212.853726,34,2265.107366
209.161724,35,2265.438599
212.629103,31,2265.680811
213.024606,34,2265.944163
213.600361,32,2266.199207
212.38299,35,2266.493459
211.848341,35,2266.782194
212.504028,34,2267.047257
215.007665,32,2267.293464
214.498724,32,2267.534199
211.777074,34,2267.799443
213.805083,37,2268.087406
213.961059,35,2268.336637
214.339259,34,2268.57137
212.552637,36,2269.005499
210.957209,38,2269.298422
212.508435,34,2269.554152
212.887201,34,2269.809745
209.763004,38,2270.093385
212.188534,32,2270.336037
214.792267,29,2270.567084
212.139808,32,2270.814719
211.180316,34,2271.071724
207.51383,37,2271.333128
210.314778,36,2271.612334
212.112359,35,2271.874954
212.242711,36,2272.21507
211.865494,35,2272.484367
212.44818,33,2272.741529
212.501197,31,2273.047165
206.496806,36,2273.32132
213.722031,32,2273.573117
213.546259,33,2273.805863
212.496388,34,2274.055866
215.130085,35,2274.317427
213.400623,35,2274.599024
213.876239,33,2274.866875
211.422575,37,2275.184428
211.276304,34,2275.484755
211.013584,35,2275.758965
212.966136,34,2276.037029
209.249369,40,2276.422448
212.485504,36,2276.690064
212.239934,34,2276.951383
210.99294,36,2277.218318
214.440929,32,2277.503019
213.207018,34,2277.772772
206.887252,41,2278.070277
211.692104,36,2278.339136
214.473419,30,2278.583581
213.168066,36,2278.937428
214.298095,34,2279.182623
213.78597,35,2279.450019
214.252619,32,2279.684364
214.356031,31,2279.906437
212.352363,36,2280.180799
214.449661,32,2280.414685
211.901591,35,2280.652023
208.866575,39,2280.972013
213.583313,35,2281.31086
215.657875,31,2281.53315
211.328423,36,2281.776758
211.161131,35,2282.01861
212.443139,33,2282.27491
213.831705,34,2282.508327
213.383525,33,2282.865168
210.893294,36,2283.144994
207.724076,37,2283.406954
210.336044,36,2283.704071
214.322098,33,2284.054773
212.982893,36,2284.295991
214.150941,35,2284.541308
212.666951,35,2284.80049
213.235942,31,2285.038811
210.608905,31,2285.29627
212.656877,31,2285.549857
212.255036,32,2285.835982
207.89886,44,2286.245647
209.684746,38,2286.516346
215.268919,33,2286.771284
213.143042,38,2287.053927
213.155865,35,2287.32651
213.727256,32,2287.578926
6.698376,29,2287.792475
214.32039,29,2288.032229
210.194334,29,2288.254483
211.260872,32,2288.543805
212.859782,31,2288.86534
206.986865,38,2289.135737
212.269713,35,2289.387286
209.856698,30,2289.63044
209.532541,32,2289.874864
215.692349,30,2290.089546
210.874656,37,2290.345876
213.881438,35,2290.59496
212.685385,38,2290.983205
213.912839,32,2291.235983
210.746324,36,2291.545937
214.034721,31,2291.783638
215.253279,29,2291.884066
214.14836,30,2291.991688
214.012794,31,2292.102476
215.362939,31,2292.210119
214.311521,36,2292.337563
214.94738,36,2292.452544
215.140858,34,2292.607911
210.513483,39,2292.752236
213.770636,32,2292.873682
213.245641,35,2293.004414
213.905581,33,2293.120713
213.358514,35,2293.250142
212.466997,32,2293.376358
214.376548,32,2293.48764
213.631094,31,2293.604706
212.151254,29,2293.719396
212.330523,32,2293.838611
212.896779,31,2293.955401
212.066782,37,2294.093774
205.558969,36,2294.216137
213.097096,36,2294.329694
213.030341,36,2294.461903
213.851649,35,2294.589717
212.97012,36,2294.730995
212.439237,37,2294.848521
212.101065,32,2295.030273
212.815058,34,2295.248704
214.568706,32,2295.452929
208.215706,38,2295.669775
211.481966,36,2295.904749
213.087823,35,2296.172646
211.884905,34,2296.408803
212.244227,35,2296.665238
213.555062,32,2296.903874
214.979845,29,2297.127879
212.490447,32,2297.36357
212.936398,35,2297.633071
207.129434,37,2297.898072
206.722398,38,2298.251575
210.821123,39,2298.5797
214.380432,35,2298.895875
213.766121,35,2299.148054
212.841599,35,2299.399731
214.106001,33,2299.661945
210.988812,37,2299.958537
213.508019,33,2300.219588
210.418895,36,2300.574884
206.978441,39,2300.857213
214.936416,30,2301.096181
214.04945,33,2301.349721
214.30912,34,2301.580062
213.252669,30,2301.813963
212.277174,35,2302.07637
213.597984,35,2302.317956
211.994427,35,2302.562497
215.775378,30,2302.84129
213.142078,31,2303.090164
212.635199,36,2303.352499
215.360825,32,2303.60269
207.075748,38,2303.87062
208.92436,37,2304.141735
214.020224,33,2304.417491
211.156309,31,2304.669944
214.22511,31,2304.918328
210.989926,35,2305.168517
206.038525,39,2305.553171
210.664992,37,2305.830711
212.699636,36,2306.101893
213.783687,35,2306.432489
213.450538,32,2306.667251
212.517686,36,2306.956152
209.831202,36,2307.231567
211.130453,32,2307.464176
213.187196,29,2307.703272
212.400525,31,2307.965036
213.656605,33,2308.239705
212.387624,33,2308.474919
210.438365,38,2308.742981
