method,budget,repeat,target_sut,estimate,target_mu,signed_error,absolute_error,relative_absolute_error,freeze_sha256
NoSimilarity-Optimized,20,18,SUT-E,0.05,0.078125,-0.028124999999999997,0.028124999999999997,0.36,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,18,SUT-F,0.39999999999999997,0.3489583333333333,0.05104166666666665,0.05104166666666665,0.14626865671641787,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,19,SUT-E,0.15000000000000002,0.078125,0.07187500000000002,0.07187500000000002,0.9200000000000003,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,19,SUT-F,0.35000000000000003,0.3489583333333333,0.0010416666666667185,0.0010416666666667185,0.0029850746268658204,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,19,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,19,SUT-F,0.25,0.3489583333333333,-0.09895833333333331,0.09895833333333331,0.2835820895522388,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,19,SUT-E,0.08405318274534829,0.078125,0.005928182745348287,0.005928182745348287,0.07588073914045808,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,19,SUT-F,0.32248518704325396,0.3489583333333333,-0.026473146290079352,0.026473146290079352,0.07586334459246621,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,19,SUT-E,0.05773718282580376,0.078125,-0.020387817174196243,0.020387817174196243,0.26096405982971194,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,19,SUT-F,0.5099327256903052,0.3489583333333333,0.16097439235697192,0.16097439235697192,0.4612997512319196,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,19,SUT-E,0.043944966906908633,0.078125,-0.034180033093091367,0.034180033093091367,0.4375044235915695,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,19,SUT-F,0.41255198344056004,0.3489583333333333,0.06359365010722673,0.06359365010722673,0.18223851971026167,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,19,SUT-E,0.057429414708167315,0.078125,-0.020695585291832685,0.020695585291832685,0.26490349173545835,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,19,SUT-F,0.4432473019696772,0.3489583333333333,0.0942889686363439,0.0942889686363439,0.27020122355489595,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,19,SUT-E,0.05,0.078125,-0.028124999999999997,0.028124999999999997,0.36,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,19,SUT-F,0.35,0.3489583333333333,0.001041666666666663,0.001041666666666663,0.0029850746268656613,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,20,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,20,SUT-F,0.39999999999999997,0.3489583333333333,0.05104166666666665,0.05104166666666665,0.14626865671641787,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,20,SUT-E,0.05,0.078125,-0.028124999999999997,0.028124999999999997,0.36,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,20,SUT-F,0.15000000000000002,0.3489583333333333,-0.1989583333333333,0.1989583333333333,0.5701492537313432,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,20,SUT-E,0.042026591372674144,0.078125,-0.036098408627325856,0.036098408627325856,0.46205963042977094,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,20,SUT-F,0.30620563570064946,0.3489583333333333,-0.042752697632683856,0.042752697632683856,0.12251519321604927,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,20,SUT-E,0.057879062835127115,0.078125,-0.020245937164872885,0.020245937164872885,0.25914799571037295,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,20,SUT-F,0.35131373861804605,0.3489583333333333,0.0023554052847127305,0.0023554052847127305,0.006749818129326034,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,20,SUT-E,0.10899981712552442,0.078125,0.030874817125524423,0.030874817125524423,0.3951976592067126,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,20,SUT-F,0.4016516029521345,0.3489583333333333,0.052693269618801164,0.052693269618801164,0.1510016084598481,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,20,SUT-E,0.09901187336072326,0.078125,0.020886873360723257,0.020886873360723257,0.2673519790172577,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,20,SUT-F,0.3526650909334421,0.3489583333333333,0.003706757600108801,0.003706757600108801,0.010622350137625221,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,20,SUT-E,0.05,0.078125,-0.028124999999999997,0.028124999999999997,0.36,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,20,SUT-F,0.39999999999999997,0.3489583333333333,0.05104166666666665,0.05104166666666665,0.14626865671641787,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,21,SUT-E,0.05,0.078125,-0.028124999999999997,0.028124999999999997,0.36,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,21,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,21,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,21,SUT-F,0.5,0.3489583333333333,0.15104166666666669,0.15104166666666669,0.43283582089552247,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,21,SUT-E,0.1294858054455923,0.078125,0.051360805445592295,0.051360805445592295,0.6574183097035814,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,21,SUT-F,0.21770910802583854,0.3489583333333333,-0.13124922530749478,0.13124922530749478,0.3761171829707313,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,21,SUT-E,0.06828063633292913,0.078125,-0.009844363667070866,0.009844363667070866,0.12600785493850708,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,21,SUT-F,0.363361194729805,0.3489583333333333,0.014402861396471678,0.014402861396471678,0.04127387146451585,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,21,SUT-E,0.06749643362820744,0.078125,-0.010628566371792561,0.010628566371792561,0.13604564955894477,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,21,SUT-F,0.3900815368068298,0.3489583333333333,0.04112320347349646,0.04112320347349646,0.11784559801360181,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,21,SUT-E,0.05721077648922801,0.078125,-0.02091422351077199,0.02091422351077199,0.26770206093788146,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,21,SUT-F,0.318173601757735,0.3489583333333333,-0.0307847315755983,0.0307847315755983,0.08821893227634141,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,21,SUT-E,0.05,0.078125,-0.028124999999999997,0.028124999999999997,0.36,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,21,SUT-F,0.44999999999999996,0.3489583333333333,0.10104166666666664,0.10104166666666664,0.2895522388059701,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,22,SUT-E,0.05,0.078125,-0.028124999999999997,0.028124999999999997,0.36,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,22,SUT-F,0.3,0.3489583333333333,-0.048958333333333326,0.048958333333333326,0.14029850746268654,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,22,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,22,SUT-F,0.45,0.3489583333333333,0.1010416666666667,0.1010416666666667,0.28955223880597025,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,22,SUT-E,0.11661228543055752,0.078125,0.038487285430557516,0.038487285430557516,0.4926372535111362,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,22,SUT-F,0.2434561480559081,0.3489583333333333,-0.10550218527742522,0.10550218527742522,0.3023346204965021,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,22,SUT-E,0.11316111637279391,0.078125,0.03503611637279391,0.03503611637279391,0.4484622895717621,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,22,SUT-F,0.5305570135824382,0.3489583333333333,0.18159868024910492,0.18159868024910492,0.5204021881765395,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,22,SUT-E,0.06746915810332833,0.078125,-0.010655841896671667,0.010655841896671667,0.13639477627739732,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,22,SUT-F,0.29133990132803733,0.3489583333333333,-0.05761843200529598,0.05761843200529598,0.16511550664204222,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,22,SUT-E,0.0833414695225656,0.078125,0.005216469522565603,0.005216469522565603,0.06677080988883972,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,22,SUT-F,0.3281161095947027,0.3489583333333333,-0.020842223738630594,0.020842223738630594,0.05972696951965783,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,22,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,22,SUT-F,0.3,0.3489583333333333,-0.048958333333333326,0.048958333333333326,0.14029850746268654,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,23,SUT-E,0.15000000000000002,0.078125,0.07187500000000002,0.07187500000000002,0.9200000000000003,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,23,SUT-F,0.45,0.3489583333333333,0.1010416666666667,0.1010416666666667,0.28955223880597025,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,23,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,23,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,23,SUT-E,0.07433549229280183,0.078125,-0.0037895077071981725,0.0037895077071981725,0.04850569865213661,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,23,SUT-F,0.28842093067287145,0.3489583333333333,-0.06053740266046187,0.06053740266046187,0.17348031807177133,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,23,SUT-E,0.06759544368833303,0.078125,-0.010529556311666965,0.010529556311666965,0.13477832078933716,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,23,SUT-F,0.3499730094335973,0.3489583333333333,0.0010146761002640114,0.0010146761002640114,0.0029077285261297045,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,23,SUT-E,0.04893873532886178,0.078125,-0.029186264671138218,0.029186264671138218,0.3735841877905692,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,23,SUT-F,0.47968577113005856,0.3489583333333333,0.13072743779672524,0.13072743779672524,0.3746219112980783,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,23,SUT-E,0.062461528461426497,0.078125,-0.015663471538573503,0.015663471538573503,0.20049243569374084,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,23,SUT-F,0.3294175094924867,0.3489583333333333,-0.0195408238408466,0.0195408238408466,0.05599758473794847,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,23,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,23,SUT-F,0.45,0.3489583333333333,0.1010416666666667,0.1010416666666667,0.28955223880597025,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,24,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,24,SUT-F,0.3,0.3489583333333333,-0.048958333333333326,0.048958333333333326,0.14029850746268654,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,24,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,24,SUT-F,0.3,0.3489583333333333,-0.048958333333333326,0.048958333333333326,0.14029850746268654,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,24,SUT-E,0.14551515502311535,0.078125,0.06739015502311535,0.06739015502311535,0.8625939842958765,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,24,SUT-F,0.24661197761839643,0.3489583333333333,-0.10234635571493689,0.10234635571493689,0.29329104921295346,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,24,SUT-E,0.05543285794556141,0.078125,-0.02269214205443859,0.02269214205443859,0.290459418296814,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,24,SUT-F,0.40242269122973084,0.3489583333333333,0.05346435789639753,0.05346435789639753,0.15321129427027352,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,24,SUT-E,0.07023551196179785,0.078125,-0.00788948803820215,0.00788948803820215,0.10098544688898752,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,24,SUT-F,0.40209198113780126,0.3489583333333333,0.05313364780446794,0.05313364780446794,0.1522635877381768,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,24,SUT-E,0.057441651821136475,0.078125,-0.020683348178863525,0.020683348178863525,0.26474685668945314,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,24,SUT-F,0.4069776968099177,0.3489583333333333,0.058019363476584374,0.058019363476584374,0.16626444458961492,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,24,SUT-E,0.05,0.078125,-0.028124999999999997,0.028124999999999997,0.36,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,24,SUT-F,0.35,0.3489583333333333,0.001041666666666663,0.001041666666666663,0.0029850746268656613,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,25,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,25,SUT-F,0.35,0.3489583333333333,0.001041666666666663,0.001041666666666663,0.0029850746268656613,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,25,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,25,SUT-F,0.2,0.3489583333333333,-0.1489583333333333,0.1489583333333333,0.42686567164179096,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,25,SUT-E,0.07433549229280183,0.078125,-0.0037895077071981725,0.0037895077071981725,0.04850569865213661,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,25,SUT-F,0.2889117940856351,0.3489583333333333,-0.060046539247698205,0.060046539247698205,0.17207366470982174,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,25,SUT-E,0.06902322079986334,0.078125,-0.009101779200136662,0.009101779200136662,0.11650277376174926,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,25,SUT-F,0.3569982936605811,0.3489583333333333,0.008039960327247797,0.008039960327247797,0.02303988631091906,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,25,SUT-E,0.09644725366057177,0.078125,0.018322253660571775,0.018322253660571775,0.2345248468553187,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,25,SUT-F,0.36693809868669025,0.3489583333333333,0.017979765353356936,0.017979765353356936,0.05152410369917212,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,25,SUT-E,0.05738566163927317,0.078125,-0.020739338360726833,0.020739338360726833,0.26546353101730347,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,25,SUT-F,0.34483746252954006,0.3489583333333333,-0.004120870803793253,0.004120870803793253,0.011809062601914994,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,25,SUT-E,0.05,0.078125,-0.028124999999999997,0.028124999999999997,0.36,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,25,SUT-F,0.35,0.3489583333333333,0.001041666666666663,0.001041666666666663,0.0029850746268656613,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,26,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,26,SUT-F,0.45,0.3489583333333333,0.1010416666666667,0.1010416666666667,0.28955223880597025,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,26,SUT-E,0.05,0.078125,-0.028124999999999997,0.028124999999999997,0.36,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,26,SUT-F,0.35,0.3489583333333333,0.001041666666666663,0.001041666666666663,0.0029850746268656613,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,26,SUT-E,0.08745921407291814,0.078125,0.009334214072918137,0.009334214072918137,0.11947794013335215,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
IS,20,26,SUT-F,0.20332089420823102,0.3489583333333333,-0.1456374391251023,0.1456374391251023,0.41734907928387527,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,26,SUT-E,0.058681368827819824,0.078125,-0.019443631172180176,0.019443631172180176,0.24887847900390625,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-RandomSet,20,26,SUT-F,0.30340748094022274,0.3489583333333333,-0.045550852393110575,0.045550852393110575,0.13053378596234672,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,26,SUT-E,0.09182261856537519,0.078125,0.013697618565375186,0.013697618565375186,0.17532951763680238,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Handcrafted-Similarity,20,26,SUT-F,0.4724522046124847,0.3489583333333333,0.1234938712791514,0.1234938712791514,0.35389288485965775,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,26,SUT-E,0.0574673842638731,0.078125,-0.0206576157361269,0.0206576157361269,0.2644174814224243,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
FST-Similarity-H,20,26,SUT-F,0.8938414147123694,0.3489583333333333,0.5448830813790362,0.5448830813790362,1.5614559943996262,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,26,SUT-E,0.05,0.078125,-0.028124999999999997,0.028124999999999997,0.36,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
NoSimilarity-Optimized,20,26,SUT-F,0.39999999999999997,0.3489583333333333,0.05104166666666665,0.05104166666666665,0.14626865671641787,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,27,SUT-E,0.0,0.078125,-0.078125,0.078125,1.0,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
CMC,20,27,SUT-F,0.4,0.3489583333333333,0.05104166666666671,0.05104166666666671,0.14626865671641803,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
Uniform,20,27,SUT-E,0.1,0.078125,0.021875000000000006,0.021875000000000006,0.2800000000000001,fdb12e7fe72c82b1485080b0381022d0ad2365844e86695ff8bfece9ef42964b
